VendorNumber,VendorName,Brand,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,Description,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
90047,CRUSH WINES,21045,17.56,27.99,375.0,70.0,1229.1999999999998,Eden Ice Cider Honey Crisp,71.0,1479.9600000000003,1938.7900000000004,4.1400000000000015,1457.7299999999998,709.5900000000006,36.59963172906816,1.0142857142857142,1.5772779043280187,17.56,Small,-17.56
2242,DELICATO VINEYARDS INC,16240,3.24,4.99,750.0,379.0,1227.9600000000003,Domino Chard,359.0,577.9900000000004,2070.410000000001,40.319999999999986,7982.649999999999,842.450000000001,40.6900082592337,0.9472295514511874,1.6860565490732604,3.2400000000000007,Medium,64.80000000000001
2000,SOUTHERN WINE & SPIRITS NE,23325,136.36,209.99,750.0,9.0,1227.24,Ch Bellevue-Mondotte 11 Emil,9.0,629.97,1889.91,1.02,19016.59,662.6700000000001,35.06357445592648,1.0,1.539967732472866,136.36,Small,0.0
3252,E & J GALLO WINERY,24095,2.7,3.99,750.0,454.0,1225.8,Gallo Copperidge Cab Svgn,455.0,215.45999999999998,1815.4500000000005,51.179999999999986,61966.909999999996,589.6500000000005,32.479550524663324,1.002202643171806,1.4810327949094473,2.6999999999999997,Medium,-2.7
2000,SOUTHERN WINE & SPIRITS NE,26935,9.8,14.99,750.0,125.0,1224.9999999999995,Ramos Pinto Fine Ruby Red P,112.0,1229.1800000000003,1678.8800000000003,12.370000000000001,19016.59,453.8800000000008,27.034689793195504,0.896,1.3705142857142865,9.799999999999997,Medium,127.4
10754,PERFECTA WINES,22028,34.01,49.99,750.0,36.0,1224.3600000000001,Gramercy Clrs Grenache,88.0,3049.39,4399.120000000001,9.74,28720.52,3174.7600000000007,72.16806997763189,2.4444444444444446,3.592995524192231,34.010000000000005,Small,-1768.52
4425,MARTIGNETTI COMPANIES,16824,13.15,19.99,750.0,93.0,1222.95,Adissat Lirac,309.0,3818.090000000001,6176.909999999994,34.28999999999998,144929.24,4953.959999999995,80.20126568138437,3.3225806451612905,5.050827916104496,13.15,Medium,-2840.4
1601,VRANKEN AMERICA,22820,27.74,42.99,750.0,44.0,1220.56,Rozes Vintage 2000 Old Port,150.0,3568.17,6448.499999999996,16.660000000000007,1048.9699999999998,5227.939999999997,81.07218733038691,3.409090909090909,5.283230648227041,27.74,Small,-2940.44
90024,VINILANDIA USA,24812,8.78,12.99,750.0,139.0,1220.4199999999998,Tortoise Creek Cal Pnt Nr,139.0,311.76,1805.6100000000001,15.610000000000003,2802.6400000000003,585.1900000000003,32.40954580446498,1.0,1.4794988610478363,8.78,Medium,0.0
3252,E & J GALLO WINERY,42751,2.45,3.79,750.0,498.0,1220.1,Five Oaks Cab Svgn Cal,498.0,136.44000000000003,1887.4199999999994,55.99000000000002,61966.909999999996,667.3199999999995,35.356200527704466,1.0,1.5469387755102038,2.4499999999999997,Medium,0.0
90047,CRUSH WINES,15507,30.4,44.99,750.0,40.0,1216.0,Mollydooker Blue Eyed Boy,41.0,984.78,1839.5900000000001,4.580000000000001,1457.7299999999998,623.5900000000001,33.898314298294736,1.025,1.5128207236842106,30.4,Small,-30.4
2000,SOUTHERN WINE & SPIRITS NE,24328,101.3,154.99,750.0,12.0,1215.6,Ch Ducru Beaucaillou 12 St J,23.0,2014.8700000000001,3564.7700000000004,2.5700000000000003,19016.59,2349.1700000000005,65.89962325760148,1.9166666666666667,2.9325189206975986,101.3,Small,-1114.3
10754,PERFECTA WINES,21438,75.86,109.99,750.0,16.0,1213.76,Ch Boyd Cantenac Margaux,38.0,2199.7999999999997,4179.620000000001,4.250000000000001,28720.52,2965.8600000000006,70.96003942942181,2.375,3.443530846295809,75.86,Small,-1668.92
3252,E & J GALLO WINERY,36541,5.51,7.99,1500.0,220.0,1212.1999999999994,Liberty Crk Prm RSV Wh Znfdl,217.0,343.57000000000005,1733.83,48.81999999999999,61966.909999999996,521.6300000000006,30.085417832198114,0.9863636363636363,1.430316779409339,5.509999999999997,Medium,16.53
